Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
22,config.Modifier,"{attrDeps:{ejb.jndi.sampler.JNDISampler:1,samplers.Sampler:1}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:1}}"
64,engine.LagDetector,null,null
197,protocol.http.parser.FormElement,null,null
362,visualizers.StatTableModel,null,null
43,control.OnceOnlyController,"{attrDeps:{control.GenericController:1}}","{methodDeps:{control.GenericController:1}}"
113,gui.JMeterGUIComponent,"{attrDeps:{control.Controller:2,testelement.AbstractTestElement:2,testelement.TestElement:2,samplers.Sampler:2}}","{methodDeps:{control.Controller:2,testelement.AbstractTestElement:2,samplers.Sampler:2}}"
115,gui.ListDialog,null,"{methodDeps:{util.JMeterUtils:2}}"
360,visualizers.SplineVisualizer$SplineGraph,"{attrDeps:{visualizers.SplineVisualizer:2}}","{methodDeps:{util.JMeterUtils:1,visualizers.SplineModel:2,visualizers.Spline3:1,visualizers.SplineVisualizer:2}}"
273,save.old.handlers.LoopControlHandler,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,control.ModifyController:2,threads.ThreadGroup:2,control.InterleaveControl:1,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,save.old.Saveable:1,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,control.LoopController:1,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,control.OnceOnlyController:1,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,save.old.handlers.GenericControllerHandler:1}}","{methodDeps:{protocol.http.control.CookieManager:3,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,control.ModifyController:3,threads.ThreadGroup:3,control.InterleaveControl:1,assertions.DurationAssertion:3,control.GenericController:3,protocol.http.modifier.AnchorModifier:3,config.Arguments:3,protocol.http.control.Cookie:3,protocol.http.control.Authorization:3,testelement.AbstractTestElement:3,samplers.RemoteListenerWrapper:3,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:3,config.ConfigTestElement:3,protocol.http.modifier.ParamMask:3,control.LoopController:1,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:3,protocol.http.modifier.ParamModifier:3,control.OnceOnlyController:1,config.LoginConfig:3,assertions.ResponseAssertion:3,protocol.http.control.Header:3,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:3,samplers.RemoteTestListenerWrapper:3,save.old.handlers.JMeterHandler:3,save.old.handlers.GenericControllerHandler:1}}"
178,protocol.http.gui.HeaderPanel$HeaderUpdater$2,"{attrDeps:{protocol.http.gui.HeaderPanel$HeaderUpdater:2}}",null
213,protocol.http.sampler.HTTPSamplerFull$Test,"{attrDeps:{protocol.http.sampler.HTTPSamplerFull:35,protocol.http.sampler.SoapSampler:35}}","{methodDeps:{protocol.http.sampler.HTTPSamplerFull:6,protocol.http.sampler.HTTPSampler:6,protocol.http.sampler.SoapSampler:6}}"
368,visualizers.ViewResultsFullVisualizer,"{attrDeps:{samplers.Clearable:1,visualizers.gui.AbstractVisualizer:1,samplers.SampleResult:2}}","{methodDeps:{util.JMeterUtils:3,samplers.Clearable:1,visualizers.gui.AbstractVisualizer:1,samplers.SampleResult:12,gui.util.JLabeledTextArea:2}}"
192,protocol.http.modifier.UserParameterModifier,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,protocol.http.modifier.UserSequence:1,threads.ThreadGroup:2,testelement.TestListener:1,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,config.Modifier:1,samplers.Sampler:1,protocol.http.control.Cookie:2,ejb.jndi.sampler.JNDISampler:1,protocol.http.control.Authorization:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,config.ConfigTestElement:2,protocol.http.modifier.URLRewritingModifier:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.http.util.HTTPArgument:2,protocol.http.sampler.HTTPSamplerFull:42,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.sampler.SoapSampler:42}}","{methodDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:2,protocol.http.control.AuthManager:2,protocol.java.config.JavaConfig:2,protocol.http.modifier.UserSequence:2,threads.ThreadGroup:2,testelement.TestListener:1,protocol.http.modifier.UserParameterXMLParser:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:2,config.Modifier:1,protocol.http.control.Cookie:2,ejb.jndi.sampler.JNDISampler:1,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:2,config.ConfigTestElement:2,protocol.http.modifier.URLRewritingModifier:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:2,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.http.util.HTTPArgument:3,protocol.http.sampler.HTTPSamplerFull:1,config.LoginConfig:2,protocol.http.sampler.HTTPSampler:1,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:2,samplers.AbstractSampler:2,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.sampler.SoapSampler:1}}"
307,timers.GaussianRandomTimer,"{attrDeps:{timers.RandomTimer:1}}","{methodDeps:{util.JMeterUtils:1,timers.ConstantTimer:1,timers.RandomTimer:1}}"
352,visualizers.MailerVisualizer,"{attrDeps:{samplers.Clearable:1,visualizers.gui.AbstractVisualizer:3,timers.gui.AbstractTimerGui:3,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,config.gui.AbstractModifierGui:3,config.gui.AbstractConfigGui:3,samplers.SampleResult:1,assertions.gui.AbstractAssertionGui:3,control.gui.AbstractControllerGui:3,config.gui.AbstractResponseBasedModifierGui:3}}","{methodDeps:{util.JMeterUtils:1,samplers.Clearable:1,gui.AbstractJMeterGuiComponent:1,samplers.gui.AbstractSamplerGui:1,control.gui.TestPlanGui:1,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:1,samplers.SampleResult:4,control.gui.AbstractControllerGui:1,visualizers.gui.AbstractVisualizer:1,timers.gui.AbstractTimerGui:1,config.gui.AbstractConfigGui:1,assertions.gui.AbstractAssertionGui:1,config.gui.AbstractResponseBasedModifierGui:1}}"
104,gui.action.Save,"{attrDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,gui.action.Command:1,util.ListedHashTree:2,control.gui.WorkBenchGui:1}}","{methodDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,gui.JMeterGUIComponent:1,gui.tree.JMeterTreeModel:1,gui.util.FileDialoger:1,gui.GuiPackage:12,gui.tree.JMeterTreeListener:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,gui.action.Command:1,util.ListedHashTree:3,save.SaveService:1,control.gui.WorkBenchGui:1}}"
253,samplers.RemoteSampleListenerWrapper,"{attrDeps:{samplers.SampleListener:1,testelement.AbstractTestElement:1,samplers.SampleEvent:3,samplers.RemoteSampleListener:2}}","{methodDeps:{samplers.SampleListener:1,testelement.AbstractTestElement:1,samplers.RemoteSampleListener:3}}"
189,protocol.http.modifier.ParamModifier,"{attrDeps:{ejb.jndi.sampler.JNDISampler:1,testelement.AbstractTestElement:1,protocol.http.modifier.ParamMask:1,config.Argument:1,protocol.http.util.HTTPArgument:1,protocol.http.sampler.HTTPSamplerFull:70,config.Modifier:1,samplers.Sampler:1,protocol.http.sampler.SoapSampler:70}}","{methodDeps:{ejb.jndi.sampler.JNDISampler:1,testelement.AbstractTestElement:1,protocol.http.modifier.ParamMask:3,config.Argument:3,config.Arguments:1,protocol.http.util.HTTPArgument:3,protocol.http.sampler.HTTPSamplerFull:1,config.Modifier:1,protocol.http.sampler.HTTPSampler:1,protocol.http.sampler.SoapSampler:1}}"
94,gui.action.DragNDrop,"{attrDeps:{gui.action.AbstractAction:1}}","{methodDeps:{gui.tree.JMeterTreeModel:1,gui.action.AbstractAction:1,gui.GuiPackage:16,gui.tree.JMeterTreeListener:3}}"
303,threads.TestCompiler,"{attrDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:3,threads.SamplePackage:2,testelement.AbstractTestElement:3,functions.ThreadNumber:7,samplers.SampleResult:1,testelement.TestElement:3,functions.AbstractFunction:7,functions.CompoundFunction:7,threads.JMeterVariables:2,control.Controller:3,util.ListedHashTreeVisitor:1,samplers.SampleEvent:3,util.ListedHashTree:3,samplers.Sampler:3}}","{methodDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:9,threads.SamplePackage:6,config.ResponseBasedModifier:1,testelement.PerSampleClonable:2,testelement.AbstractTestElement:9,functions.Function:4,functions.ThreadNumber:4,testelement.TestElement:9,functions.AbstractFunction:4,functions.CompoundFunction:4,control.Controller:9,util.ListedHashTreeVisitor:1,samplers.SampleEvent:1,util.ListedHashTree:1,threads.TestCompiler$ObjectPair:1,config.Modifier:1,samplers.Sampler:9}}"
129,gui.util.JLabeledChoice$AddListener,"{attrDeps:{gui.util.JLabeledChoice:3}}","{methodDeps:{gui.util.JLabeledChoice:6}}"
305,threads.ThreadGroup,"{attrDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:1,control.Controller:1,threads.ThreadGroup$SampleQueue:1,testelement.AbstractTestElement:1,testelement.PerThreadClonable:1,samplers.SampleEvent:3,control.LoopController:1,testelement.TestElement:1,samplers.Sampler:1}}","{methodDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:1,control.Controller:1,threads.ThreadGroup$SampleQueue:2,testelement.AbstractTestElement:1,testelement.PerThreadClonable:1,control.LoopController:1,testelement.TestElement:1,samplers.Sampler:1}}"
365,visualizers.TableDataModel,"{attrDeps:{visualizers.GraphModel:1,samplers.SampleResult:1,visualizers.Sample:2}}","{methodDeps:{visualizers.GraphModel:1,util.JMeterUtils:2,samplers.SampleResult:4}}"
295,threads.gui.ThreadGroupGui,"{attrDeps:{gui.JMeterGUIComponent:1,protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:8,protocol.http.control.AuthManager:8,protocol.java.config.JavaConfig:8,testelement.TestElement:2,threads.ThreadGroup:2,control.Controller:2,assertions.DurationAssertion:2,control.gui.LoopControlPanel:1,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:8,samplers.Sampler:2,protocol.http.control.Cookie:2,threads.ReflectionThreadGroup:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:8,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:8,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:8,samplers.AbstractSampler:8,gui.NamePanel:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2}}","{methodDeps:{util.JMeterUtils:6,gui.util.FocusRequester:1,gui.JMeterGUIComponent:1,protocol.http.control.CookieManager:4,protocol.http.control.HeaderManager:5,gui.util.VerticalLayout:3,protocol.http.control.AuthManager:5,protocol.java.config.JavaConfig:5,testelement.TestElement:4,gui.util.NumberFieldErrorListener:2,threads.ThreadGroup:4,control.Controller:4,assertions.DurationAssertion:4,control.gui.LoopControlPanel:5,control.GenericController:4,protocol.http.modifier.AnchorModifier:4,config.Arguments:5,samplers.Sampler:4,gui.util.MenuFactory:3,protocol.http.control.Cookie:4,threads.ReflectionThreadGroup:4,protocol.http.control.Authorization:4,testelement.AbstractTestElement:4,samplers.RemoteListenerWrapper:4,testelement.TestPlan:5,protocol.http.modifier.URLRewritingModifier:4,config.ConfigTestElement:4,protocol.http.modifier.ParamMask:4,control.LoopController:1,reporters.AbstractListenerElement:5,samplers.RemoteSampleListenerWrapper:4,protocol.http.modifier.ParamModifier:4,config.LoginConfig:4,assertions.ResponseAssertion:4,protocol.http.control.Header:4,timers.ConstantTimer:5,samplers.AbstractSampler:5,gui.NamePanel:4,config.Argument:4,samplers.RemoteTestListenerWrapper:4}}"
40,control.ModifyController,"{attrDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:2,control.Controller:2,testelement.AbstractTestElement:2,control.GenericController:1,samplers.SampleEvent:3,samplers.SampleResult:1,samplers.Sampler:2}}","{methodDeps:{samplers.SampleListener:1,ejb.jndi.sampler.JNDISampler:1,config.ResponseBasedModifier:1,control.Controller:1,testelement.AbstractTestElement:1,control.GenericController:1,samplers.SampleEvent:1,testelement.TestElement:1,config.Modifier:1,samplers.Sampler:1}}"
325,util.keystore.DefaultKeyStore,"{attrDeps:{util.keystore.JmeterKeyStore:1}}","{methodDeps:{util.keystore.JmeterKeyStore:1}}"
344,visualizers.GraphAccumListener,"{attrDeps:{samplers.SampleResult:1}}",null
31,control.gui.ModifyControllerGui,"{attrDeps:{testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,config.gui.AbstractModifierGui:3,control.ModifyController:1,testelement.TestElement:1,control.gui.AbstractControllerGui:3,control.Controller:1,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:1}}","{methodDeps:{gui.util.MenuFactory:3,util.JMeterUtils:3,gui.AbstractJMeterGuiComponent:2,testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:2,control.ModifyController:1,control.gui.AbstractControllerGui:2,control.Controller:1,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:2,gui.NamePanel:3,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:1}}"
62,engine.JMeterEngine,"{attrDeps:{util.ListedHashTree:1}}",null
224,protocol.java.sampler.JavaSamplerClient,"{attrDeps:{samplers.SampleResult:1}}",null
285,save.old.xml.XmlHandler,"{attrDeps:{save.old.handlers.FtpTestHandler:3,save.old.handlers.AuthManagerHandler:3,save.old.handlers.ArgumentsHandler:3,save.old.handlers.FilerHandler:3,save.old.handlers.JdbcTestSampleHandler:3,save.old.handlers.HeaderManagerHandler:3,save.old.handlers.ThreadGroupHandler:3,save.old.handlers.TestPlanHandler:3,save.old.handlers.AssertionHandler:3,save.old.handlers.ParamMaskHandler:3,save.old.handlers.TimerHandler:3,save.old.JMeterNameSpaceHandler:2,save.old.handlers.HttpTestSampleHandler:3,save.old.handlers.AbstractConfigElementHandler:3,util.ListedHashTree:4,save.old.xml.NameSpaceHandler:2,save.old.handlers.CookieManagerHandler:3,save.old.handlers.JMeterComponentHandler:3,save.old.xml.TagHandler:3,save.old.handlers.GenericControllerHandler:3}}","{methodDeps:{save.old.handlers.FtpTestHandler:10,save.old.handlers.AuthManagerHandler:10,save.old.handlers.ArgumentsHandler:10,save.old.handlers.FilerHandler:10,save.old.handlers.JdbcTestSampleHandler:10,save.old.xml.NoCurrentHandlerException:1,save.old.handlers.HeaderManagerHandler:10,save.old.handlers.ThreadGroupHandler:10,save.old.handlers.TestPlanHandler:10,save.old.handlers.AssertionHandler:10,save.old.handlers.ParamMaskHandler:10,save.old.handlers.TimerHandler:10,save.old.JMeterNameSpaceHandler:2,save.old.handlers.HttpTestSampleHandler:10,save.old.handlers.AbstractConfigElementHandler:10,util.ListedHashTree:12,save.old.xml.NameSpaceHandler:2,save.old.handlers.CookieManagerHandler:10,save.old.handlers.JMeterComponentHandler:10,save.old.xml.TagHandler:10,save.old.handlers.GenericControllerHandler:10}}"
12,config.ConfigElement,null,null
101,gui.action.RemoteStart,"{attrDeps:{engine.ClientJMeterEngine:1,engine.JMeterEngine:1,gui.action.AbstractAction:1}}","{methodDeps:{util.JMeterUtils:2,engine.ClientJMeterEngine:4,engine.JMeterEngine:4,gui.tree.JMeterTreeModel:1,gui.action.AbstractAction:1,gui.GuiPackage:4,util.ListedHashTree:2}}"
308,timers.gui.AbstractTimerGui,"{attrDeps:{gui.AbstractJMeterGuiComponent:1}}","{methodDeps:{gui.util.MenuFactory:1,gui.AbstractJMeterGuiComponent:1}}"
337,visualizers.AssertionVisualizer,"{attrDeps:{samplers.Clearable:1,visualizers.gui.AbstractVisualizer:3,timers.gui.AbstractTimerGui:4,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:4,config.gui.AbstractModifierGui:4,config.gui.AbstractConfigGui:4,samplers.SampleResult:2,assertions.gui.AbstractAssertionGui:3,control.gui.AbstractControllerGui:4,config.gui.AbstractResponseBasedModifierGui:4}}","{methodDeps:{util.JMeterUtils:3,samplers.Clearable:1,gui.AbstractJMeterGuiComponent:2,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:2,samplers.SampleResult:2,control.gui.AbstractControllerGui:2,visualizers.gui.AbstractVisualizer:2,timers.gui.AbstractTimerGui:2,assertions.AssertionResult:3,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2}}"
334,util.SortedHashTree,null,null
95,gui.action.EditCommand,"{attrDeps:{gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,gui.action.Command:1,control.gui.WorkBenchGui:1}}","{methodDeps:{util.JMeterUtils:1,gui.AbstractJMeterGuiComponent:1,gui.tree.JMeterTreeNode:1,gui.JMeterGUIComponent:1,protocol.http.proxy.gui.ProxyControlGui:1,threads.gui.ThreadGroupGui:1,gui.NamePanel:1,gui.action.Command:1,gui.GuiPackage:10,gui.MainFrame:6,gui.tree.JMeterTreeListener:3,control.gui.WorkBenchGui:1}}"
